Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,protein maturation by iron-sulfur cluster transfer (GO:0097428),1/14,0.2295630998943361,0.711816347856139,0,0,4.100752508361204,6.034574477268617,GLRX5
GO_Biological_Process_2021,response to hydrogen peroxide (GO:0042542),2/49,0.2286069596217712,0.711816347856139,0,0,2.2707403327729145,3.35104750653935,NET1;AQP1
GO_Biological_Process_2021,regulation of neuron projection arborization (GO:0150011),1/15,0.2437875973969537,0.711816347856139,0,0,3.8076475155279503,5.374334300494412,MACF1
GO_Biological_Process_2021,regulation of microglial cell activation (GO:1903978),1/15,0.2437875973969537,0.711816347856139,0,0,3.8076475155279503,5.374334300494412,GRN
GO_Biological_Process_2021,cellular response to exogenous dsRNA (GO:0071360),1/15,0.2437875973969537,0.711816347856139,0,0,3.8076475155279503,5.374334300494412,DHX9
GO_Biological_Process_2021,heme catabolic process (GO:0042167),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,HMOX2
GO_Biological_Process_2021,fatty acid beta-oxidation (GO:0006635),2/52,0.2491293383135491,0.7143984567237136,0,0,2.1341689373297004,2.966031892614449,MECR;BDH2
GO_Biological_Process_2021,neuron projection organization (GO:0106027),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,PICK1
GO_Biological_Process_2021,positive regulation of protein localization to cell periphery (GO:1904377),2/52,0.2491293383135491,0.7143984567237136,0,0,2.1341689373297004,2.966031892614449,DPP10;STX4
GO_Biological_Process_2021,positive regulation of macroautophagy (GO:0016239),2/53,0.2559853092906374,0.7143984567237136,0,0,2.0922156328471444,2.85092671277716,TSC2;VDAC1
GO_Biological_Process_2021,epiboly involved in wound healing (GO:0090505),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,CD151
GO_Biological_Process_2021,regulation of neurotransmitter transport (GO:0051588),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,CPLX1
GO_Biological_Process_2021,porphyrin-containing compound catabolic process (GO:0006787),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,HMOX2
GO_Biological_Process_2021,N-acetylglucosamine metabolic process (GO:0006044),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,NAGK
GO_Biological_Process_2021,response to organophosphorus (GO:0046683),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,VGF
GO_Biological_Process_2021,necroptotic process (GO:0070266),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,DNM1L
GO_Biological_Process_2021,positive regulation of endothelial cell apoptotic process (GO:2000353),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,ANO6
GO_Biological_Process_2021,cellular polysaccharide catabolic process (GO:0044247),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,PGM2
GO_Biological_Process_2021,regulation of mitotic sister chromatid separation (GO:0010965),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,HECW2
GO_Biological_Process_2021,regulation of defense response to virus (GO:0050688),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,DHX9
GO_Biological_Process_2021,negative regulation of protein metabolic process (GO:0051248),2/52,0.2491293383135491,0.7143984567237136,0,0,2.1341689373297004,2.966031892614449,SF3B3;PHB
GO_Biological_Process_2021,dendritic spine morphogenesis (GO:0060997),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,PAK3
GO_Biological_Process_2021,positive regulation of protein localization to plasma membrane (GO:1903078),2/52,0.2491293383135491,0.7143984567237136,0,0,2.1341689373297004,2.966031892614449,DPP10;STX4
GO_Biological_Process_2021,regulation of cellular carbohydrate metabolic process (GO:0010675),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,PDK2
GO_Biological_Process_2021,positive regulation of phagocytosis (GO:0050766),2/53,0.2559853092906374,0.7143984567237136,0,0,2.0922156328471444,2.85092671277716,LMAN2;ANO6
GO_Biological_Process_2021,plasma membrane bounded cell projection morphogenesis (GO:0120039),2/52,0.2491293383135491,0.7143984567237136,0,0,2.1341689373297004,2.966031892614449,PAK1;GAS7
GO_Biological_Process_2021,negative regulation of immune effector process (GO:0002698),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,GRN
GO_Biological_Process_2021,regulation of exocytosis (GO:0017157),2/52,0.2491293383135491,0.7143984567237136,0,0,2.1341689373297004,2.966031892614449,STX4;CPLX1
GO_Biological_Process_2021,negative regulation of macrophage activation (GO:0043031),1/16,0.2577501678339561,0.7143984567237136,0,0,3.553623188405797,4.817876182754914,GRN
GO_Biological_Process_2021,neuron projection morphogenesis (GO:0048812),4/140,0.2591141647325499,0.7166638606843311,0,0,1.5709105560032233,2.1214935361801905,BRSK1;PAK1;PAK3;GAS7
GO_Biological_Process_2021,regulation of vesicle-mediated transport (GO:0060627),3/96,0.2609382825394012,0.7186766563217544,0,0,1.7220165697161995,2.3134799514486883,TSC2;STX4;CPLX1
GO_Biological_Process_2021,cellular transition metal ion homeostasis (GO:0046916),3/96,0.2609382825394012,0.7186766563217544,0,0,1.7220165697161995,2.3134799514486883,TF;ISCU;HMOX2
GO_Biological_Process_2021,"alternative mRNA splicing, via spliceosome (GO:0000380)",1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,DHX9
GO_Biological_Process_2021,protein targeting to mitochondrion (GO:0006626),2/55,0.2697046389405784,0.7237544950119076,0,0,2.0130584545781707,2.637967859761964,MFF;GDAP1
GO_Biological_Process_2021,negative regulation of cytokine-mediated signaling pathway (GO:0001960),2/55,0.2697046389405784,0.7237544950119076,0,0,2.0130584545781707,2.637967859761964,GSTP1;PADI2
GO_Biological_Process_2021,negative regulation of biosynthetic process (GO:0009890),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,GSTP1
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production (GO:0032731),2/56,0.2765631904352415,0.7237544950119076,0,0,1.9756786759511555,2.5393713089287067,RIPK2;HSPB1
GO_Biological_Process_2021,negative regulation of chemokine production (GO:0032682),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,GSTP1
GO_Biological_Process_2021,monocarboxylic acid metabolic process (GO:0032787),4/143,0.2713155553337025,0.7237544950119076,0,0,1.536769488518774,2.004673881889261,MECR;PCCA;PCCB;VDAC1
GO_Biological_Process_2021,barbed-end actin filament capping (GO:0051016),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,CAPG
GO_Biological_Process_2021,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,HSPB1
GO_Biological_Process_2021,negative regulation of fibroblast proliferation (GO:0048147),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,GSTP1
GO_Biological_Process_2021,negative regulation of leukocyte cell-cell adhesion (GO:1903038),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,GPNMB
GO_Biological_Process_2021,cellular response to dsRNA (GO:0071359),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,DHX9
GO_Biological_Process_2021,cellular response to glucocorticoid stimulus (GO:0071385),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,AQP1
GO_Biological_Process_2021,negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,GSTP1
GO_Biological_Process_2021,neuron maturation (GO:0042551),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,PICK1
GO_Biological_Process_2021,chromatin disassembly (GO:0031498),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,H2AW
GO_Biological_Process_2021,regulation of membrane depolarization (GO:0003254),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,FHL1
GO_Biological_Process_2021,nucleosome disassembly (GO:0006337),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,H2AW
GO_Biological_Process_2021,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,HSPB1
GO_Biological_Process_2021,aspartate family amino acid metabolic process (GO:0009066),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,SMS
GO_Biological_Process_2021,pyroptosis (GO:0070269),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,DHX9
GO_Biological_Process_2021,fluid transport (GO:0042044),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,AQP1
GO_Biological_Process_2021,positive regulation of cell cycle phase transition (GO:1901989),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,PHB2
GO_Biological_Process_2021,actin filament capping (GO:0051693),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,CAPG
GO_Biological_Process_2021,response to reactive oxygen species (GO:0000302),2/59,0.2971073618105778,0.7237544950119076,0,0,1.8714087671494808,2.2712571792741056,GSTP1;PDK2
GO_Biological_Process_2021,fatty acid oxidation (GO:0019395),2/59,0.2971073618105778,0.7237544950119076,0,0,1.8714087671494808,2.2712571792741056,MECR;BDH2
GO_Biological_Process_2021,regulation of secretion by cell (GO:1903530),2/59,0.2971073618105778,0.7237544950119076,0,0,1.8714087671494808,2.2712571792741056,STX4;CPLX1
GO_Biological_Process_2021,protein polymerization (GO:0051258),2/59,0.2971073618105778,0.7237544950119076,0,0,1.8714087671494808,2.2712571792741056,MSRB2;GAS7
GO_Biological_Process_2021,regulation of protein catabolic process (GO:0042176),3/102,0.2909928712047114,0.7237544950119076,0,0,1.6171551581387646,1.9963077121415849,SF3B3;HECW2;PHB
GO_Biological_Process_2021,positive regulation of mitochondrion organization (GO:0010822),2/58,0.2902667000180851,0.7237544950119076,0,0,1.9049240949785908,2.3563056189540164,DNM1L;MFF
GO_Biological_Process_2021,positive regulation of protein localization to membrane (GO:1905477),3/101,0.2859623215851158,0.7237544950119076,0,0,1.633740381398461,2.045271773459348,DPP10;STX4;MFF
GO_Biological_Process_2021,prostanoid metabolic process (GO:0006692),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,GSTP1
GO_Biological_Process_2021,programmed necrotic cell death (GO:0097300),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,DNM1L
GO_Biological_Process_2021,water transport (GO:0006833),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,AQP1
GO_Biological_Process_2021,T cell migration (GO:0072678),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,CD99
GO_Biological_Process_2021,intracellular estrogen receptor signaling pathway (GO:0030520),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,PADI2
GO_Biological_Process_2021,positive regulation of excitatory postsynaptic potential (GO:2000463),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,STX1B
GO_Biological_Process_2021,negative regulation of cell cycle G2/M phase transition (GO:1902750),2/57,0.2834179404552394,0.7237544950119076,0,0,1.9396581620014863,2.4455843392695464,FHL1;PSME1
GO_Biological_Process_2021,cellular response to peptide (GO:1901653),2/57,0.2834179404552394,0.7237544950119076,0,0,1.9396581620014863,2.4455843392695464,RIPK2;ICAM1
GO_Biological_Process_2021,"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,PRDX6
GO_Biological_Process_2021,leukocyte tethering or rolling (GO:0050901),1/18,0.2849086801184325,0.7237544950119076,0,0,3.135230179028133,3.936552908829248,JAM2
GO_Biological_Process_2021,regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,PICK1
GO_Biological_Process_2021,regulation of cell killing (GO:0031341),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,ICAM1
GO_Biological_Process_2021,dolichol-linked oligosaccharide biosynthetic process (GO:0006488),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,ALG9
GO_Biological_Process_2021,positive regulation of blood coagulation (GO:0030194),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,ANO6
GO_Biological_Process_2021,positive regulation of DNA replication (GO:0045740),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,DHX9
GO_Biological_Process_2021,response to purine-containing compound (GO:0014074),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,VGF
GO_Biological_Process_2021,positive regulation of regulated secretory pathway (GO:1903307),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,DOC2B
GO_Biological_Process_2021,negative regulation of amyloid-beta formation (GO:1902430),1/17,0.2714556213877764,0.7237544950119076,0,0,3.331351902173913,4.343938333422148,RTN1
GO_Biological_Process_2021,protein-containing complex disassembly (GO:0032984),2/56,0.2765631904352415,0.7237544950119076,0,0,1.9756786759511555,2.5393713089287067,STX17;PYM1
GO_Biological_Process_2021,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",2/56,0.2765631904352415,0.7237544950119076,0,0,1.9756786759511555,2.5393713089287067,HBS1L;DDX6
GO_Biological_Process_2021,mitochondrial transport (GO:0006839),2/56,0.2765631904352415,0.7237544950119076,0,0,1.9756786759511555,2.5393713089287067,MFF;GDAP1
GO_Biological_Process_2021,negative regulation of amyloid precursor protein catabolic process (GO:1902992),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,RTN1
GO_Biological_Process_2021,cellular response to copper ion (GO:0071280),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,AQP1
GO_Biological_Process_2021,mitochondrion localization (GO:0051646),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,MARK1
GO_Biological_Process_2021,leukocyte adhesion to vascular endothelial cell (GO:0061756),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,JAM2
GO_Biological_Process_2021,positive regulation of neutrophil chemotaxis (GO:0090023),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,DNM1L
GO_Biological_Process_2021,positive regulation of G protein-coupled receptor signaling pathway (GO:0045745),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,PHB
GO_Biological_Process_2021,positive regulation of monocyte chemotaxis (GO:0090026),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,ANO6
GO_Biological_Process_2021,glycerolipid catabolic process (GO:0046503),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,PRDX6
GO_Biological_Process_2021,regulation of vascular endothelial growth factor signaling pathway (GO:1900746),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,CD63
GO_Biological_Process_2021,pore complex assembly (GO:0046931),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,ANO6
GO_Biological_Process_2021,positive regulation of cilium assembly (GO:0045724),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,CROCC
GO_Biological_Process_2021,regulation of mitochondrial membrane permeability (GO:0046902),1/19,0.298113979638772,0.7237544950119076,0,0,2.960899758454106,3.583515934548504,HEBP2
GO_Biological_Process_2021,endomembrane system organization (GO:0010256),5/199,0.3063562586504965,0.7410203968464961,0,0,1.3762461765039085,1.628108324177124,STX17;VAPB;LMAN2;AP3D1;DNM1L
